mutation,replicate,PC1,PC2
V106A+L234I,2,0.13664167,1.2269715
V106A+L234I,2,-0.10827619,-0.74512494
V106A+L234I,2,-1.8268679,2.5023634
V106A+L234I,2,-0.27689478,1.004232
V106A+L234I,2,1.6314719,0.6456436
V106A+L234I,2,0.5390931,1.7264477
V106A+L234I,2,0.60261285,2.1017964
V106A+L234I,2,0.40642172,-0.67333424
V106A+L234I,2,-0.124223895,1.0415313
V106A+L234I,2,0.5660414,0.5719283
V106A+L234I,2,0.89043444,1.5269378
V106A+L234I,2,-1.0619019,1.4363788
V106A+L234I,2,1.5699162,-0.017154876
V106A+L234I,2,1.8389211,0.22870938
V106A+L234I,2,1.1057295,-0.41584647
V106A+L234I,2,-2.007391,2.6745315
V106A+L234I,2,0.3501683,1.1119314
V106A+L234I,2,0.5653886,1.5813897
V106A+L234I,2,1.584104,2.104926
V106A+L234I,2,0.5465811,2.6525788
V106A+L234I,2,1.0877671,0.24559218
V106A+L234I,2,-0.3270231,1.2324227
V106A+L234I,2,0.7649791,2.2393363
V106A+L234I,2,3.2790375,-0.44570944
V106A+L234I,2,1.3977835,1.7904524
V106A+L234I,2,0.59056425,-1.2085928
V106A+L234I,2,2.239041,0.1711692
V106A+L234I,2,1.0929446,-1.087515
V106A+L234I,2,1.207761,1.9167736
V106A+L234I,2,1.0514584,0.6551963
V106A+L234I,2,0.332232,0.70972764
V106A+L234I,2,1.8503652,0.6673279
V106A+L234I,2,0.29944482,0.9794163
V106A+L234I,2,0.7635926,-0.4503414
V106A+L234I,2,-0.7120153,2.2311144
V106A+L234I,2,0.013691067,-1.1866267
V106A+L234I,2,0.48320413,-2.0903738
V106A+L234I,2,1.5510218,1.140516
V106A+L234I,2,0.23729494,2.70836
V106A+L234I,2,-1.1723026,1.8679402
V106A+L234I,2,-0.20079833,1.4166938
V106A+L234I,2,-0.62074625,1.2578682
V106A+L234I,2,0.51709425,1.1818079
V106A+L234I,2,0.9667575,1.7671591
V106A+L234I,2,-0.42655504,3.0318518
V106A+L234I,2,2.9506083,0.453443
V106A+L234I,2,1.8533744,2.4006536
V106A+L234I,2,0.016725516,2.9009519
V106A+L234I,2,1.4879912,2.50336
V106A+L234I,2,-0.45825383,3.765218
V106A+L234I,2,1.2892876,2.1122868
V106A+L234I,2,-0.76607245,3.046203
V106A+L234I,2,1.1144602,2.754917
V106A+L234I,2,0.99103063,0.8935348
V106A+L234I,2,0.679668,1.486807
V106A+L234I,2,-1.3770405,3.0375473
V106A+L234I,2,0.59611607,2.7569728
V106A+L234I,2,1.285782,2.1867096
V106A+L234I,2,0.46308455,0.6850642
V106A+L234I,2,-2.5786226,2.7614095
V106A+L234I,2,-0.8728223,0.6810022
V106A+L234I,2,0.77352685,1.1286236
V106A+L234I,3,4.2670197,0.84963447
V106A+L234I,3,2.773055,0.8525402
V106A+L234I,3,1.4464282,1.3891529
V106A+L234I,3,2.8603415,2.436879
V106A+L234I,3,2.4045131,1.4324298
V106A+L234I,3,3.4683986,2.6546986
V106A+L234I,3,4.0444922,0.10894094
V106A+L234I,3,4.024429,1.2263131
V106A+L234I,3,5.0256114,1.3628696
V106A+L234I,3,3.8098712,1.411369
V106A+L234I,3,4.161557,1.8494512
V106A+L234I,3,2.9946706,2.2249093
V106A+L234I,3,1.5589821,2.6500452
V106A+L234I,3,3.7811434,3.1087859
V106A+L234I,3,4.771246,0.5974037
V106A+L234I,3,4.408176,1.4036185
V106A+L234I,3,3.7458718,2.1438282
V106A+L234I,3,2.279263,4.4509177
V106A+L234I,3,3.644337,0.51099503
V106A+L234I,3,3.4867342,0.7700683
V106A+L234I,3,2.8643434,1.854748
V106A+L234I,3,3.4238088,0.58216786
V106A+L234I,3,2.864517,1.8073213
V106A+L234I,3,2.3799276,0.60721725
V106A+L234I,3,2.247556,1.6454992
V106A+L234I,3,2.1759496,-0.90658414
V106A+L234I,3,1.4456638,2.051007
V106A+L234I,3,1.8678262,1.2246497
V106A+L234I,3,1.7870406,2.7534914
V106A+L234I,3,1.5965776,1.3235002
V106A+L234I,3,1.6126212,3.7299697
V106A+L234I,3,3.1644504,1.3504597
V106A+L234I,3,3.1621304,3.1975167
V106A+L234I,3,3.77496,1.4208747
V106A+L234I,3,2.9168007,2.1531277
V106A+L234I,3,2.0730727,3.394873
V106A+L234I,3,0.9093952,2.5162847
V106A+L234I,3,0.9007278,3.6866279
V106A+L234I,3,0.6799719,1.5618677
V106A+L234I,3,1.7411274,1.4323095
V106A+L234I,3,1.5362955,3.4195094
V106A+L234I,3,-0.26559246,3.0156958
V106A+L234I,3,0.46795624,2.6847599
V106A+L234I,3,0.50364965,3.9978702
V106A+L234I,3,1.2002568,2.560097
V106A+L234I,3,0.21008414,3.3233223
V106A+L234I,3,2.9567199,2.7491827
V106A+L234I,3,2.4975722,2.5745091
V106A+L234I,3,2.6427097,4.2883387
V106A+L234I,3,3.2573307,3.3160331
V106A+L234I,3,2.6045792,2.4868479
V106A+L234I,3,1.9194919,3.3892941
V106A+L234I,3,2.6350498,1.9714519
V106A+L234I,3,3.283056,3.400995
V106A+L234I,3,3.1513503,2.9743147
V106A+L234I,3,3.2419152,4.0952616
V106A+L234I,3,2.3861787,3.1988304
V106A+L234I,3,1.5593543,3.756481
V106A+L234I,3,1.6511657,3.2038822
V106A+L234I,3,1.4029927,3.3736088
V106A+L234I,3,1.0849897,4.8187823
V106A+L234I,3,2.3243911,4.5967336
V106A+L234I,3,3.8610432,2.9065475
V106A+L234I,3,1.4940608,0.54065883
V106A+L234I,3,-1.6962509,1.3742714
V106A+L234I,3,1.6275073,3.5874617
V106A+L234I,3,-1.3731357,2.7566726
V106A+L234I,3,-0.90929925,3.1959755
V106A+L234I,3,0.6267393,3.6386652
V106A+L234I,3,-1.5439005,3.4629104
V106A+L234I,3,-1.9714022,3.5885775
V106A+L234I,3,-1.6771568,4.344247
V106A+L234I,3,-2.2477648,2.5670748
V106A+L234I,3,-0.3486857,2.2155077
V106A+L234I,3,-2.550681,3.8188343
V106A+L234I,3,1.3953688,0.57551867
V106A+L234I,3,0.28850836,2.4966831
V106A+L234I,3,-1.1217574,3.2516646
V106A+L234I,3,2.0732775,-1.3622134
V106A+L234I,3,3.0787368,-0.42614222
V106A+P225H,1,2.7384446,2.232307
V106A+P225H,1,0.43330735,2.6702168
V106A+P225H,1,2.7401335,1.2924125
V106A+P225H,1,3.0748386,-0.6293952
V106A+P225H,1,1.9053148,1.8046833
V106A+P225H,1,2.186899,1.1973681
V106A+P225H,1,1.5901601,-0.38365617
V106A+P225H,1,1.9332213,0.9934057
V106A+P225H,1,2.285848,1.6803112
V106A+P225H,1,1.6253601,2.1989677
V106A+P225H,1,1.7412395,-0.32770482
V106A+P225H,1,2.7806036,1.6807941
V106A+P225H,1,2.6550984,1.2699802
V106A+P225H,1,1.5664762,1.4911906
V106A+P225H,1,1.5135823,0.3187112
V106A+P225H,1,2.7729497,-2.8369439
V106A+P225H,1,1.2866446,-1.1618799
V106A+P225H,1,0.6204035,1.9979769
V106A+P225H,1,1.4355154,-0.45363548
V106A+P225H,1,2.1847472,0.4754603
V106A+P225H,1,2.6909084,-1.8408557
V106A+P225H,1,1.7737802,-0.4041396
V106A+P225H,1,2.6213439,1.880494
V106A+P225H,1,1.192427,1.599435
V106A+P225H,1,1.1660677,1.8825351
V106A+P225H,1,0.8780764,0.8633097
V106A+P225H,1,0.6151884,1.3311269
V106A+P225H,1,1.4551587,0.5876487
V106A+P225H,1,-0.12947567,2.6004782
V106A+P225H,1,1.2494565,1.9781475
V106A+P225H,1,1.2861501,-1.0428803
V106A+P225H,1,2.4942176,0.8484026
V106A+P225H,1,1.6022657,-0.3463149
V106A+P225H,1,1.4972392,-1.2667085
V106A+P225H,1,2.9295087,-0.16143486
V106A+P225H,1,3.1367247,-0.22144394
V106A+P225H,1,2.207315,0.724728
V106A+P225H,1,1.8800415,0.29847902
V106A+P225H,1,2.120946,-0.1684482
V106A+P225H,1,1.7310581,-0.47530168
V106A+P225H,1,2.1689062,-0.0028710084
V106A+P225H,1,1.4043679,0.4219115
V106A+P225H,1,1.3062433,-0.1351036
V106A+P225H,1,1.0898286,-0.91053855
V106A+P225H,1,1.374398,-1.7494779
V106A+P225H,1,0.9199118,0.06049376
V106A+P225H,1,-0.32301998,-0.22447293
V106A+P225H,1,1.8415383,-0.12852345
V106A+P225H,1,0.4430728,-0.8964196
V106A+P225H,1,1.5664021,-2.3572345
V106A+P225H,1,0.7744221,2.192849
V106A+P225H,1,1.353354,2.165371
V106A+P225H,1,1.6853402,0.63575774
V106A+P225H,1,1.2176951,-1.484303
V106A+P225H,1,0.8745004,-2.1857421
V106A+P225H,1,1.8648095,-0.5229192
V106A+P225H,1,0.5797285,0.09552147
V106A+P225H,1,2.7148516,-1.3606282
V106A+P225H,1,3.1568651,-0.9762969
V106A+P225H,1,1.9015132,-1.2910076
V106A+P225H,1,1.4809462,-1.2313795
V106A+P225H,1,2.21546,-2.9603205
V106A+P225H,1,1.0550103,-0.7845403
V106A+P225H,1,2.1739457,0.14855668
V106A+P225H,1,4.033321,-0.66840327
V106A+P225H,1,3.6662233,-0.53429264
V106A+P225H,1,3.623486,-1.5616125
V106A+P225H,1,2.9472961,-0.13429838
V106A+P225H,1,1.8319131,1.1804001
V106A+P225H,1,0.95593905,-2.2551942
V106A+P225H,1,0.66027534,-0.8846231
V106A+P225H,1,3.076382,-1.8824948
V106A+P225H,1,3.2200947,-0.9554142
V106A+P225H,1,3.4467318,-1.6961687
V106A+P225H,1,1.9912579,0.9039992
V106A+P225H,1,2.3659961,-0.900628
V106A+P225H,1,3.4158034,0.8033624
V106A+P225H,1,3.5445774,-0.2387253
V106A+P225H,1,4.1263247,-0.67625844
V106A+P225H,1,2.772808,-1.0918888
V106A+P225H,2,2.7623057,-3.349864
V106A+P225H,2,2.9831192,-2.3415
V106A+P225H,2,1.0589151,2.6036317
V106A+P225H,2,1.2732201,3.1880107
V106A+P225H,2,0.9768839,4.3846226
V106A+P225H,2,-0.27430713,3.0395916
V106A+P225H,2,-1.0603265,1.9655849
V106A+P225H,2,0.6325059,2.6855154
V106A+P225H,2,1.7069619,1.5874635
V106A+P225H,2,2.0466406,1.3270484
V106A+P225H,2,3.445781,2.991097
V106A+P225H,2,2.9059103,2.8311152
V106A+P225H,2,2.824185,2.1264024
V106A+P225H,2,2.163661,2.1205933
V106A+P225H,2,2.0299501,1.4071063
V106A+P225H,2,0.6943561,2.1802022
V106A+P225H,2,2.3651729,-0.6829356
V106A+P225H,2,0.96276104,-0.27641967
V106A+P225H,2,3.196283,2.4474783
V106A+P225H,2,2.345013,-0.82803166
V106A+P225H,2,1.5958841,-0.029736025
V106A+P225H,2,1.0588381,-2.7536006
V106A+P225H,2,2.870119,-1.0087727
V106A+P225H,2,1.6143304,1.9765356
V106A+P225H,2,0.49466255,2.9992309
V106A+P225H,2,0.11783294,4.01077
V106A+P225H,2,0.71734536,2.634817
V106A+P225H,2,0.97262806,3.5645535
V106A+P225H,2,-0.09441922,4.056779
V106A+P225H,2,-0.2268272,2.984926
V106A+P225H,2,2.170673,1.1476249
V106A+P225H,2,2.3805234,0.99081576
V106A+P225H,2,1.701146,1.46188
V106A+P225H,2,2.387908,1.5264461
V106A+P225H,2,1.8695443,1.2198792
V106A+P225H,2,1.5396618,-0.9918483
V106A+P225H,2,1.5699785,1.4404484
V106A+P225H,2,0.2229823,4.4388385
V106A+P225H,2,2.4175959,3.2852728
V106A+P225H,2,2.7322662,2.2738514
V106A+P225H,2,1.681682,-0.9810433
V106A+P225H,2,1.8480256,1.2201245
V106A+P225H,2,0.75462097,2.1323447
V106A+P225H,2,0.1899358,-0.5742933
V106A+P225H,2,0.78056127,2.327413
V106A+P225H,2,0.32606503,3.5012028
V106A+P225H,2,0.5733216,2.7185528
V106A+P225H,2,0.80614483,5.213336
V106A+P225H,2,0.31494015,2.8815515
V106A+P225H,2,1.121815,3.9058375
V106A+P225H,2,-0.1889576,3.2459867
V106A+P225H,2,0.013154347,1.9386233
V106A+P225H,2,-0.5254195,5.224764
V106A+P225H,2,0.05995797,2.6106024
V106A+P225H,2,0.801787,2.2820244
V106A+P225H,2,0.77851486,2.631199
V106A+P225H,2,1.552909,2.639154
V106A+P225H,2,0.45725816,0.55900097
V106A+P225H,2,0.1906344,3.4733722
V106A+P225H,2,0.5621479,3.8099847
V106A+P225H,2,2.4920728,1.643158
V106A+P225H,2,1.4257193,2.0807288
V106A+P225H,2,0.5384616,3.8605466
V106A+P225H,2,1.446899,3.2417996
V106A+P225H,2,0.06636205,4.991514
V106A+P225H,2,-1.4279486,2.807778
V106A+P225H,2,0.6890214,4.271911
V106A+P225H,2,0.93957514,4.132318
V106A+P225H,2,1.270081,3.7919016
V106A+P225H,2,0.13866936,4.0145683
V106A+P225H,2,0.3425753,4.2708364
V106A+P225H,2,1.6640865,4.533765
V106A+P225H,2,0.20854242,4.361509
V106A+P225H,2,0.6603716,4.5741086
V106A+P225H,2,0.9760681,3.6832435
V106A+P225H,2,0.20459594,4.6149545
V106A+P225H,2,1.1928332,2.4017131
V106A+P225H,2,1.4655837,2.3667653
V106A+P225H,2,2.4262533,2.7520108
V106A+P225H,2,-0.3665131,5.396753
V106A+P225H,3,1.4788942,1.2615992
V106A+P225H,3,-1.7674166,3.248688
V106A+P225H,3,1.347043,3.2811925
V106A+P225H,3,1.2046158,1.4673165
V106A+P225H,3,1.832644,-0.39190906
V106A+P225H,3,2.9162662,0.1726898
V106A+P225H,3,1.2306956,1.6199108
V106A+P225H,3,2.4087348,1.6350046
V106A+P225H,3,1.4677926,1.9797679
V106A+P225H,3,1.215986,1.1560514
V106A+P225H,3,2.2314491,1.6271
V106A+P225H,3,1.7458601,0.5595864
V106A+P225H,3,0.054329477,1.1440743
V106A+P225H,3,0.8265429,1.3460772
V106A+P225H,3,-0.06584724,1.5786134
V106A+P225H,3,1.4467015,0.55556303
V106A+P225H,3,3.2903106,-0.6351136
V106A+P225H,3,1.9418985,0.35177544
V106A+P225H,3,1.1269847,1.225245
V106A+P225H,3,2.8541687,2.0996568
V106A+P225H,3,1.1301576,0.39400196
V106A+P225H,3,-0.40321818,2.0520532
V106A+P225H,3,0.45897317,-0.5951271
V106A+P225H,3,0.8105857,0.6052851
V106A+P225H,3,0.7742531,-0.9924899
V106A+P225H,3,0.7609131,-0.48919496
V106A+P225H,3,1.8421054,-0.71674633
V106A+P225H,3,0.36733168,1.0328959
V106A+P225H,3,1.261136,0.5027301
V106A+P225H,3,0.04078655,1.7205943
V106A+P225H,3,0.91813534,1.3255298
V106A+P225H,3,0.5215476,-1.2364014
V106A+P225H,3,1.0712681,-2.0857844
V106A+P225H,3,-0.29138178,-2.6306872
V106A+P225H,3,1.3568399,-3.2507753
V106A+P225H,3,1.080807,-0.30570415
V106A+P225H,3,0.4822779,1.1011325
V106A+P225H,3,1.9438138,-1.6351967
V106A+P225H,3,1.2449244,0.16752222
V106A+P225H,3,1.0666716,0.36462483
V106A+P225H,3,-0.06709398,0.37088424
V106A+P225H,3,0.5221084,1.0449874
V106A+P225H,3,1.5703872,2.0809855
V106A+P225H,3,0.39011624,1.0143373
V106A+P225H,3,1.1016027,2.0649538
V106A+P225H,3,1.4465258,0.4938885
V106A+P225H,3,1.3516376,1.5791941
V106A+P225H,3,0.16065608,-0.91492903
V106A+P225H,3,2.2150283,2.056902
V106A+P225H,3,0.7148598,-0.5459058
V106A+P225H,3,0.6534342,1.192759
V106A+P225H,3,0.6222148,-1.1846632
V106A+P225H,3,-0.87280387,0.46556795
V106A+P225H,3,0.7448328,-0.16791011
V106A+P225H,3,1.2765878,-1.3423824
V106A+P225H,3,0.8809708,1.949863
V106A+P225H,3,0.35557607,-1.4372554
V106A+P225H,3,1.536791,1.4720141
V106A+P225H,3,1.5102077,1.1896675
V106A+P225H,3,1.4175698,2.4381597
V106A+P225H,3,0.7167888,1.4542772
V106A+P225H,3,1.3949641,1.886831
V106A+P225H,3,0.6693594,0.05452636
V106A+P225H,3,2.125924,-0.055952415
V106A+P225H,3,0.7362749,3.6857595
V106A+P225H,3,-1.1187674,1.9764212
V106A+P225H,3,-0.08217199,1.962069
V106A+P225H,3,1.733974,3.24509
V106A+P225H,3,1.1521928,3.2938843
V106A+P225H,3,0.6880898,3.0824008
V106A+P225H,3,0.50896955,1.9496802
V106A+P225H,3,-0.5830973,4.683189
V106A+P225H,3,-1.2405851,3.297936
V106A+P225H,3,-0.7562662,2.4494252
V106A+P225H,3,2.4016206,1.7284939
V106A+P225H,3,-0.49087617,3.5101218
V106A+P225H,3,-2.7503529,5.295498
V106A+P225H,3,-2.7320964,4.0758834
V106A+P225H,3,1.1939541,1.5229901
V106A+P225H,3,0.32270217,3.3805006
V106I,1,2.360515,1.7008212
V106I,1,1.359459,1.3163036
V106I,1,3.5320048,0.18226276
V106I,1,3.9197264,-0.36113164
V106I,1,1.8516167,-1.2516763
V106I,1,4.0893846,-0.43582118
V106I,1,2.5765815,-0.30012593
V106I,1,2.3603823,-0.66387963
V106I,1,1.5148009,-0.0511913
V106I,1,3.5646951,-1.1000003
V106I,1,1.9942749,-1.3909619
V106I,1,3.2789235,-1.3188225
V106I,1,3.134306,-1.0716696
V106I,1,3.5689945,0.3006189
V106I,1,2.3054283,-0.52159345
V106I,1,1.5230025,-1.0228913
V106I,1,0.6403871,-2.1634023
V106I,1,2.4576483,-1.7395738
V106I,1,0.5024247,1.690316
V106I,1,-1.1350662,3.259549
V106I,1,-0.509431,2.7287197
V106I,1,0.17737189,1.8148158
V106I,1,-1.6611401,1.2384346
V106I,1,0.3089907,4.9175177
V106I,1,1.0157249,1.5184317
V106I,1,-0.32226574,1.306056
V106I,1,-0.23713352,1.2101854
V106I,1,0.055561192,2.5297923
V106I,1,-1.1594164,2.6161406
V106I,1,1.6225799,-0.8674257
V106I,1,-0.95247424,3.447475
V106I,1,0.073029056,1.8659748
V106I,1,3.0078177,0.4286909
V106I,1,-1.5889194,0.7214793
V106I,1,2.688321,0.045097
V106I,1,-0.372903,3.7908604
V106I,1,0.2988206,3.194231
V106I,1,0.9227195,2.4367676
V106I,1,-0.49997884,2.170691
V106I,1,1.9747239,0.86308116
V106I,1,0.010179743,1.4947232
V106I,1,1.0874269,2.1202018
V106I,1,-0.33600783,3.6827762
V106I,1,-0.16463633,2.6509507
V106I,1,-0.18566293,2.6559863
V106I,1,0.044807166,1.3332443
V106I,1,-0.87027085,3.1902857
V106I,1,0.4000701,0.19291754
V106I,1,-0.88976127,5.1396523
V106I,1,-0.9070369,3.8824873
V106I,1,-2.4038606,3.2950869
V106I,1,-0.1329766,4.243446
V106I,1,1.5896627,2.2486746
V106I,1,1.1459627,2.0001595
V106I,1,2.2848427,-0.01657618
V106I,1,1.0115261,1.8620198
V106I,1,-0.8314191,4.799407
V106I,1,1.1259642,3.7193873
V106I,1,0.9071715,2.7952669
V106I,1,0.56889355,1.0696694
V106I,1,0.50122476,1.9535909
V106I,1,0.07281119,1.5134373
V106I,1,0.8200482,2.376331
V106I,1,-0.4724693,-0.835018
V106I,1,-0.5700444,2.52276
V106I,1,0.055645525,0.8897296
V106I,1,-0.10988796,-0.04925499
V106I,1,3.8227305,-2.2684703
V106I,1,0.35516256,2.4393942
V106I,1,3.7006297,-1.4188777
V106I,1,-0.101615936,3.8400562
V106I,1,0.90867347,1.6635925
V106I,1,4.0872087,-0.25541797
V106I,1,4.3790812,-0.23500639
V106I,1,0.8588589,1.4209054
V106I,1,-0.07821305,1.8373113
V106I,1,0.12792926,0.926411
V106I,1,0.87427425,0.87025607
V106I,1,-1.2064375,2.7059853
V106I,1,-0.53615165,1.0503771
V106I,2,-5.554507,-0.6660926
V106I,2,-6.743052,1.0795869
V106I,2,-7.1394515,2.4302957
V106I,2,-7.510676,-0.98356706
V106I,2,-5.7234917,-0.27097854
V106I,2,-8.795294,1.3399932
V106I,2,-8.199132,3.0240388
V106I,2,-7.914877,2.1586382
V106I,2,-8.129937,2.8210773
V106I,2,-7.9658093,2.7637599
V106I,2,-6.8560586,2.8952842
V106I,2,-7.40093,0.38888305
V106I,2,-8.553317,2.130092
V106I,2,-8.1111555,0.68955183
V106I,2,-8.7065325,0.25300005
V106I,2,-8.626832,4.043194
V106I,2,-7.879503,0.95063895
V106I,2,-5.7787275,-2.152741
V106I,2,-8.200128,1.6012332
V106I,2,-4.781268,0.14388257
V106I,2,-8.131462,-0.029903697
V106I,2,-6.2840624,2.848067
V106I,2,-4.127518,-1.5723115
V106I,2,-8.8081455,2.4862525
V106I,2,-7.755491,2.5959141
V106I,2,-7.450671,3.3286753
V106I,2,-6.5756545,1.1033891
V106I,2,-6.8489347,1.4238266
V106I,2,-7.512161,0.35086474
V106I,2,-7.7920337,0.97185326
V106I,2,-8.856056,0.94610786
V106I,2,-3.663939,-0.54331446
V106I,2,-8.854316,1.3920922
V106I,2,-7.225438,-0.04556946
V106I,2,-6.8414865,-0.4774017
V106I,2,-8.189564,0.92514235
V106I,2,-6.4452543,3.0344331
V106I,2,-7.6213756,2.2415512
V106I,2,-5.7781963,-1.384173
V106I,2,-7.0002785,-0.12824048
V106I,2,-5.817008,-3.159044
V106I,2,-6.150827,1.0971007
V106I,2,-6.4056244,2.2745814
V106I,2,-5.164159,-2.2114902
V106I,2,-4.2704206,-0.92224526
V106I,2,-3.9445403,-1.2592499
V106I,2,-5.6101956,-1.4476215
V106I,2,-4.095142,-1.160046
V106I,2,-3.3774467,-1.6597267
V106I,2,-4.069829,-2.5526166
V106I,2,-5.1649613,-2.5597346
V106I,2,-6.1030226,-0.19379766
V106I,2,-4.359438,-2.0819316
V106I,2,-7.097451,-0.59278274
V106I,2,-5.0778427,-2.7526517
V106I,2,-3.8544981,-1.3986003
V106I,2,-4.161662,0.8716192
V106I,2,-4.9637785,-0.8228587
V106I,2,-5.765742,-0.70971113
V106I,2,-5.7915683,-0.3307168
V106I,2,-7.030702,-1.8973213
V106I,2,-4.609894,-1.461922
V106I,2,-5.8002367,-1.0148034
V106I,2,-6.008844,-0.88242894
V106I,2,-3.1419845,-1.5825739
V106I,2,-5.422634,-2.4290495
V106I,2,-5.3003864,-1.5872809
V106I,2,-6.4477477,0.23469302
V106I,2,-3.3123167,1.809471
V106I,2,-5.03868,-1.2076026
V106I,2,-5.559992,0.16221577
V106I,2,-7.2127995,1.5404041
V106I,2,-5.2526197,-0.29615927
V106I,2,-6.0746126,2.5726707
V106I,2,-7.6281123,2.7251055
V106I,2,-5.428183,0.6326169
V106I,2,-6.0699124,2.1575246
V106I,2,-5.308559,-2.1402624
V106I,2,-3.9134223,-1.9651725
V106I,2,-4.9451337,-1.806972
V106I,3,0.96509635,-4.1337357
V106I,3,0.8213966,-3.6867895
V106I,3,0.051669084,-2.3571925
V106I,3,0.5701934,-5.0373206
V106I,3,1.0066227,-2.9945602
V106I,3,-1.4991835,-0.895528
V106I,3,1.0038099,-2.660615
V106I,3,-0.75003666,-1.9112551
V106I,3,-0.54770315,-3.823064
V106I,3,0.039958294,-3.8223994
V106I,3,-0.44952345,-3.6063793
V106I,3,-0.054349296,-3.334465
V106I,3,-1.2891937,-1.8876015
V106I,3,0.26406616,-2.6265013
V106I,3,-0.7175842,-1.5414336
V106I,3,0.41229066,-3.6578813
V106I,3,-0.39085576,-3.0764353
V106I,3,-1.7613977,-1.958528
V106I,3,0.15481389,-4.425548
V106I,3,-0.33738714,-3.80786
V106I,3,0.5927705,-2.8898947
V106I,3,-0.18823619,-3.5174525
V106I,3,-0.094022475,-5.033555
V106I,3,-0.59181684,-3.3150096
V106I,3,-0.3997303,-3.4310272
V106I,3,-1.4557626,-2.506397
V106I,3,-0.1856008,-1.4958546
V106I,3,-0.9435503,-4.367856
V106I,3,-0.838653,-2.5967746
V106I,3,-0.20179272,-4.7226353
V106I,3,-0.6020671,-3.0255926
V106I,3,-0.13225535,-2.3482463
V106I,3,-0.7147722,-5.3909545
V106I,3,-1.1646963,-3.8844411
V106I,3,0.029521763,-6.35071
V106I,3,-0.51685464,-5.53814
V106I,3,0.075824305,-6.278945
V106I,3,-0.08159996,-5.901423
V106I,3,-0.8727198,-7.4847255
V106I,3,-0.2819526,-5.366052
V106I,3,1.3672007,-4.148333
V106I,3,1.3041625,-5.577668
V106I,3,-2.002379,-5.8557115
V106I,3,-1.3980463,-3.6334999
V106I,3,-0.2465123,-3.8044944
V106I,3,-2.308804,-4.95798
V106I,3,-0.36266565,-4.4138527
V106I,3,-0.8158855,-4.363619
V106I,3,-0.47611663,-4.2003756
V106I,3,0.7092719,-3.882154
V106I,3,0.41970178,-4.2137246
V106I,3,1.2472067,-3.639395
V106I,3,0.22421907,-4.9131937
V106I,3,-2.3980932,-4.0684648
V106I,3,-0.5194609,-3.7553432
V106I,3,-2.2766302,-3.6732602
V106I,3,-0.3597749,-5.281217
V106I,3,-1.5344969,-5.628721
V106I,3,0.6841651,-6.848094
V106I,3,0.07630784,-4.3607645
V106I,3,-0.5600543,-3.0396793
V106I,3,0.3021206,-4.0487924
V106I,3,0.44018227,-3.9393656
V106I,3,-0.007891558,-3.776632
V106I,3,-0.16397603,-3.6383705
V106I,3,0.46499664,-3.4276175
V106I,3,0.74390936,-4.3440943
V106I,3,-2.8628044,-0.39642936
V106I,3,0.5787927,-5.016612
V106I,3,1.3904538,-3.5944624
V106I,3,-1.6576581,-1.403394
V106I,3,1.3510176,-3.0024376
V106I,3,1.8143727,-3.6754687
V106I,3,2.0285292,-2.7782333
V106I,3,1.221121,-2.9726763
V106I,3,0.102272145,-2.065227
V106I,3,-0.4970298,-3.6315157
V106I,3,-0.66338545,-3.0147908
V106I,3,0.70039356,-1.9486839
V106I,3,0.16461562,-5.3292747
V106I+F227C,1,0.50639206,0.3843945
V106I+F227C,1,1.6373667,-0.5829614
V106I+F227C,1,1.48548,-1.6464096
V106I+F227C,1,0.9993192,-1.1558158
V106I+F227C,1,1.2061863,-0.64920557
V106I+F227C,1,0.68615323,-0.35243273
V106I+F227C,1,-0.68715537,-0.40054914
V106I+F227C,1,1.0064962,-1.2346421
V106I+F227C,1,0.71016425,-0.55532354
V106I+F227C,1,0.28760412,-1.391588
V106I+F227C,1,-0.89633954,-1.4776934
V106I+F227C,1,0.6673702,-1.159041
V106I+F227C,1,1.2110746,-2.420009
V106I+F227C,1,0.17000331,-1.1789311
V106I+F227C,1,0.9206264,-1.8201438
V106I+F227C,1,0.61135256,-1.4945623
V106I+F227C,1,1.571131,-2.2484431
V106I+F227C,1,1.4149648,-0.44109452
V106I+F227C,1,0.048832435,-1.1571746
V106I+F227C,1,-0.14470047,-1.2571785
V106I+F227C,1,-0.58501565,-0.99131554
V106I+F227C,1,0.9016318,-2.097802
V106I+F227C,1,-0.18022418,-1.9599046
V106I+F227C,1,0.37232053,-1.6547642
V106I+F227C,1,-0.14338017,0.5671096
V106I+F227C,1,0.6413768,-1.1909742
V106I+F227C,1,-0.46616626,-1.8563322
V106I+F227C,1,0.47434402,-1.2838868
V106I+F227C,1,0.27780914,-0.8490442
V106I+F227C,1,0.5320401,-0.4062803
V106I+F227C,1,-0.497306,-0.54779965
V106I+F227C,1,-1.0443726,-1.2716428
V106I+F227C,1,0.21827006,-1.3587536
V106I+F227C,1,0.030500129,1.5642382
V106I+F227C,1,1.2394596,-0.23381178
V106I+F227C,1,-0.18153666,-0.23029909
V106I+F227C,1,-0.01543784,-0.79891104
V106I+F227C,1,-0.442587,0.3719831
V106I+F227C,1,1.8156822,0.3981956
V106I+F227C,1,3.091303,-1.0197855
V106I+F227C,1,1.2451801,-0.29177034
V106I+F227C,1,1.5342978,-2.1861446
V106I+F227C,1,0.76957536,0.26649886
V106I+F227C,1,2.2209866,-0.9560794
V106I+F227C,1,-0.06364384,-1.126724
